total,reconstruction,kl,contrastive,mse_proteomics,mse_metabolomics,mse_drugresponse,mse_crisprcas9,mse_methylation,mse_transcriptomics,cv,epoch,type,lr
7.579672336578369,6.518752098083496,0.016108708456158638,1.0448116064071655,1.0950225591659546,1.1400460004806519,1.0692024230957031,1.0810595750808716,1.0495580434799194,1.0838634967803955,1,1,train,0.001
8.398574829101562,7.002026081085205,0.4476659893989563,0.9488821029663086,1.1124080419540405,1.1679869890213013,1.10354483127594,1.296834111213684,1.1887731552124023,1.1324790716171265,1,1,train,0.001
11.575743675231934,9.689592361450195,0.40964949131011963,1.476501703262329,1.2338190078735352,0.9635594487190247,1.0228092670440674,2.4205451011657715,1.9768420457839966,2.0720176696777344,1,1,train,0.001
7.271453380584717,6.148612976074219,0.11011404544115067,1.0127261877059937,0.9935201406478882,1.0401320457458496,0.9333383440971375,1.0412299633026123,1.0939619541168213,1.0464307069778442,1,1,train,0.001
7.321453094482422,6.228846073150635,0.15011614561080933,0.9424908757209778,0.9726023077964783,1.022438645362854,1.0907928943634033,1.178747534751892,0.9714164137840271,0.9928484559059143,1,1,train,0.001
7.886922836303711,6.519464492797852,0.22474905848503113,1.1427090167999268,0.9290726780891418,1.0541757345199585,1.0773338079452515,1.1603901386260986,1.1711013317108154,1.127390742301941,1,1,train,0.001
7.157537460327148,6.247467041015625,0.1017611175775528,0.8083091974258423,0.9414815306663513,0.9743853807449341,1.0478906631469727,1.1520030498504639,1.1319082975387573,0.9997978210449219,1,1,train,0.001
7.369245529174805,6.033731460571289,0.10996788740158081,1.2255462408065796,1.0062249898910522,0.8948937654495239,0.9781332015991211,1.160428762435913,0.9462326765060425,1.0478184223175049,1,1,val,0.001
7.355140209197998,6.1713762283325195,0.1070866659283638,1.0766772031784058,0.9746438264846802,1.0174680948257446,0.9694856405258179,1.1917083263397217,0.9643096923828125,1.0537606477737427,1,1,val,0.001
7.4528703689575195,6.203642845153809,0.10778219997882843,1.1414450407028198,0.9473719000816345,0.9874244928359985,0.962975263595581,1.2449254989624023,0.9801473021507263,1.0807980298995972,1,1,val,0.001
6.90633487701416,5.977694034576416,0.08953806757926941,0.8391027450561523,1.0019125938415527,0.9884938597679138,0.8912379145622253,1.184123158454895,0.9249997735023499,0.9869267344474792,1,1,val,0.001
7.490981578826904,6.248974800109863,0.13476449251174927,1.1072419881820679,0.9139228463172913,0.9713567495346069,1.0541919469833374,1.306575059890747,0.9794977903366089,1.0234296321868896,1,2,train,0.001
6.787364959716797,5.8090739250183105,0.13443496823310852,0.8438560366630554,0.9056522846221924,1.0968103408813477,1.0307165384292603,1.0647104978561401,0.8430452942848206,0.8681387305259705,1,2,train,0.001
6.507547855377197,5.480573654174805,0.14471390843391418,0.8822601437568665,0.8459488153457642,0.9835986495018005,0.9018688201904297,1.0064144134521484,0.876379668712616,0.8663632869720459,1,2,train,0.001
6.473357200622559,5.388528823852539,0.17865285277366638,0.906175434589386,0.8413997292518616,1.0231010913848877,0.8570218682289124,0.9700192213058472,0.8471436500549316,0.8498435616493225,1,2,train,0.001
6.5095391273498535,5.424348831176758,0.2533944249153137,0.8317955136299133,0.8496849536895752,0.9584276080131531,0.9395333528518677,0.9277387261390686,0.8661051988601685,0.8828591108322144,1,2,train,0.001
6.254032135009766,5.195303916931152,0.24010108411312103,0.8186271786689758,0.7980653643608093,0.952251136302948,0.8253989219665527,0.9550000429153442,0.8138560652732849,0.850732147693634,1,2,train,0.001
6.664600372314453,5.761283874511719,0.17148512601852417,0.7318317294120789,0.9053774476051331,1.0297131538391113,1.0621609687805176,1.0576187372207642,0.8859517574310303,0.8204622268676758,1,2,train,0.001
6.235996246337891,5.208859443664551,0.12126035988330841,0.9058764576911926,0.8578740358352661,0.8719215989112854,0.8993338942527771,0.9366763234138489,0.8011309504508972,0.8419227600097656,1,2,val,0.001
6.222794532775879,5.249608039855957,0.1280497908592224,0.8451366424560547,0.8149769902229309,0.9876183867454529,0.8756869435310364,0.9326680898666382,0.7936150431632996,0.8450426459312439,1,2,val,0.001
6.226108551025391,5.263402462005615,0.1216224655508995,0.8410834670066833,0.8024986982345581,0.9650033712387085,0.8412073850631714,0.9615000486373901,0.8311797380447388,0.8620134592056274,1,2,val,0.001
6.020727157592773,5.238160610198975,0.09483819454908371,0.6877283453941345,0.8320533037185669,0.9751130938529968,0.8331002593040466,1.0097460746765137,0.7890804409980774,0.7990673780441284,1,2,val,0.001
6.280272006988525,5.329116344451904,0.14415311813354492,0.8070023655891418,0.767244815826416,1.082363486289978,0.9178110361099243,0.9206780195236206,0.7838674783706665,0.8571516871452332,1,3,train,0.001
5.798041820526123,4.852856636047363,0.1252956986427307,0.819889485836029,0.7105240821838379,0.9344787001609802,0.783996045589447,0.9270341396331787,0.74443519115448,0.7523882985115051,1,3,train,0.001
5.971259117126465,4.970211982727051,0.1348828226327896,0.8661642074584961,0.7169427871704102,0.9171928763389587,0.85482257604599,0.91330486536026,0.7701347470283508,0.7978140115737915,1,3,train,0.001
5.696647644042969,4.788519859313965,0.12113450467586517,0.7869933247566223,0.7272197604179382,0.9731827974319458,0.7922173142433167,0.8492057919502258,0.6979420781135559,0.7487518787384033,1,3,train,0.001
5.62022066116333,4.662447452545166,0.1157819926738739,0.8419915437698364,0.7199298739433289,0.9147605895996094,0.7748885750770569,0.8636484146118164,0.671968936920166,0.7172510623931885,1,3,train,0.001
5.817262649536133,4.846616744995117,0.12070709466934204,0.8499388694763184,0.7182870507240295,0.9420444965362549,0.8386456370353699,0.8569884896278381,0.7403228878974915,0.750328004360199,1,3,train,0.001
5.689769744873047,4.792144775390625,0.12514016032218933,0.7724848985671997,0.7119734287261963,0.9065647125244141,0.8364107012748718,0.9415917992591858,0.70839524269104,0.687208890914917,1,3,train,0.001
5.877536296844482,4.908592224121094,0.10287085920572281,0.866072952747345,0.7823763489723206,0.8404045104980469,0.8230653405189514,0.8994065523147583,0.7543083429336548,0.8090316653251648,1,3,val,0.001
5.910487174987793,4.97985315322876,0.10469015687704086,0.8259441256523132,0.7395310997962952,0.9542673230171204,0.8033360838890076,0.9012392163276672,0.7636502385139465,0.8178291320800781,1,3,val,0.001
5.892645359039307,4.975597381591797,0.10413984209299088,0.8129081130027771,0.7412694692611694,0.9345271587371826,0.7696686387062073,0.9275036454200745,0.7791023850440979,0.8235259652137756,1,3,val,0.001
5.751190662384033,4.991840839385986,0.08022092282772064,0.6791293025016785,0.7471814155578613,0.9617528319358826,0.7902777194976807,0.9682602286338806,0.7548378109931946,0.7695305943489075,1,3,val,0.001
5.535676002502441,4.585709095001221,0.1190810352563858,0.8308860659599304,0.6681469678878784,0.9219101667404175,0.780434250831604,0.8390418291091919,0.6668450832366943,0.7093309760093689,1,4,train,0.001
5.604497909545898,4.66000509262085,0.12388156354427338,0.8206115961074829,0.6572003960609436,0.9459952712059021,0.7505990266799927,0.8237106800079346,0.7346097230911255,0.7478899955749512,1,4,train,0.001
5.309443950653076,4.404238700866699,0.11310873180627823,0.7920967936515808,0.6566919684410095,0.8862924575805664,0.7049751281738281,0.8217285871505737,0.631940484046936,0.7026099562644958,1,4,train,0.001
5.397088050842285,4.503016471862793,0.10847899317741394,0.7855924367904663,0.6426300406455994,0.913249671459198,0.7455196380615234,0.855439305305481,0.6345428228378296,0.7116351127624512,1,4,train,0.001
5.4577741622924805,4.554799556732178,0.11501505970954895,0.7879597544670105,0.6508539319038391,0.8890361785888672,0.7376647591590881,0.875090479850769,0.670590877532959,0.7315636873245239,1,4,train,0.001
5.320132255554199,4.352236747741699,0.11915713548660278,0.8487383127212524,0.6175975203514099,0.8853195905685425,0.6815377473831177,0.8465761542320251,0.6452808976173401,0.67592453956604,1,4,train,0.001
5.191308498382568,4.36349630355835,0.09331171214580536,0.734500527381897,0.6402512192726135,0.8814093470573425,0.6437259316444397,0.8088598847389221,0.6961089372634888,0.6931411027908325,1,4,train,0.001
5.665821075439453,4.726388931274414,0.08782515674829483,0.8516069650650024,0.7610430121421814,0.8319458961486816,0.7912570834159851,0.8819250464439392,0.7050345540046692,0.7551833391189575,1,4,val,0.001
5.7207183837890625,4.80468225479126,0.09613630175590515,0.8199002146720886,0.7238329648971558,0.9462445378303528,0.7602206468582153,0.883783757686615,0.7264474630355835,0.7641525864601135,1,4,val,0.001
5.666996479034424,4.78519344329834,0.09228349477052689,0.7895192503929138,0.7146262526512146,0.9200229644775391,0.7476611137390137,0.9121212959289551,0.7247282862663269,0.7660335898399353,1,4,val,0.001
5.5953826904296875,4.852783203125,0.0676654577255249,0.6749337911605835,0.7316516637802124,0.9545783400535583,0.7660518288612366,0.9576218724250793,0.719025731086731,0.7238540053367615,1,4,val,0.001
5.229849338531494,4.346170425415039,0.10288037359714508,0.7807983756065369,0.5871365070343018,0.9309894442558289,0.6740745902061462,0.8384826183319092,0.6392924189567566,0.6761948466300964,1,5,train,0.001
5.246388912200928,4.265040397644043,0.12320201843976974,0.8581464886665344,0.6264336109161377,0.8275484442710876,0.6752393245697021,0.8311785459518433,0.6405022740364075,0.6641378998756409,1,5,train,0.001
5.26432991027832,4.326308250427246,0.11406053602695465,0.8239614367485046,0.6204286217689514,0.87270587682724,0.7166031002998352,0.7937964200973511,0.6478475332260132,0.6749268174171448,1,5,train,0.001
5.154750823974609,4.189506530761719,0.11872028559446335,0.8465243577957153,0.5935258865356445,0.8659963607788086,0.6477178931236267,0.8178114891052246,0.6189985871315002,0.6454564929008484,1,5,train,0.001
5.172845840454102,4.248032093048096,0.11884375661611557,0.8059703707695007,0.6127246022224426,0.8720148801803589,0.7011553049087524,0.7818071842193604,0.6244097352027893,0.6559202075004578,1,5,train,0.001
5.242889881134033,4.234160900115967,0.1183880865573883,0.8903406262397766,0.6116153597831726,0.8534278869628906,0.6924560070037842,0.7982422709465027,0.580621600151062,0.6977976560592651,1,5,train,0.001
5.12645149230957,4.225796222686768,0.1142299696803093,0.7864251732826233,0.5988062620162964,0.9136030673980713,0.6622804403305054,0.7902148962020874,0.5636095404624939,0.6972818970680237,1,5,train,0.001
5.651952266693115,4.675492763519287,0.1166466772556305,0.8598129153251648,0.7534025311470032,0.8277590274810791,0.7835008502006531,0.8772467374801636,0.6920667290687561,0.7415171265602112,1,5,val,0.001
5.697921276092529,4.7554097175598145,0.125591441988945,0.8169202208518982,0.7295395731925964,0.92735755443573,0.7509671449661255,0.880921483039856,0.7109419703483582,0.7556822896003723,1,5,val,0.001
5.623018264770508,4.712632179260254,0.11919743567705154,0.791188657283783,0.705915629863739,0.9086858034133911,0.7393143773078918,0.9054670929908752,0.7038377523422241,0.7494113445281982,1,5,val,0.001
5.5635857582092285,4.834190845489502,0.09493508189916611,0.6344600915908813,0.7319197654724121,0.946609377861023,0.7891131043434143,0.9488443732261658,0.6978335976600647,0.7198706865310669,1,5,val,0.001
5.075144290924072,4.168431282043457,0.1255912184715271,0.7811219096183777,0.5773781538009644,0.9009248614311218,0.6463878154754639,0.790620744228363,0.6039221882820129,0.6491975784301758,1,6,train,0.001
4.884434700012207,3.9695968627929688,0.12611275911331177,0.7887247204780579,0.573401927947998,0.8126186728477478,0.671036422252655,0.744875431060791,0.5536320805549622,0.6140322685241699,1,6,train,0.001
5.010830402374268,4.039173126220703,0.1376945674419403,0.8339630365371704,0.5738550424575806,0.7984637022018433,0.6419949531555176,0.776018500328064,0.6021944880485535,0.6466463208198547,1,6,train,0.001
5.028684139251709,4.061222553253174,0.12772159278392792,0.8397396206855774,0.587116003036499,0.8223970532417297,0.6606718301773071,0.7783264517784119,0.5985284447669983,0.6141830682754517,1,6,train,0.001
5.039581298828125,4.049966335296631,0.1379234939813614,0.8516912460327148,0.5572962760925293,0.8536032438278198,0.611306369304657,0.7902429103851318,0.5816426277160645,0.6558747887611389,1,6,train,0.001
5.015758991241455,4.03904914855957,0.11149122565984726,0.8652186393737793,0.5827771425247192,0.8216072916984558,0.656620979309082,0.7634778618812561,0.567032516002655,0.6475332379341125,1,6,train,0.001
4.976565837860107,4.150753974914551,0.11042710393667221,0.7153849601745605,0.5732209086418152,0.8039547801017761,0.7089491486549377,0.7986046671867371,0.5964068174362183,0.6696176528930664,1,6,train,0.001
5.478505611419678,4.519277095794678,0.10399655252695084,0.8552317023277283,0.7071756720542908,0.8216238617897034,0.7552464604377747,0.8657443523406982,0.656619131565094,0.7128676176071167,1,6,val,0.001
5.49249267578125,4.592909336090088,0.10335172712802887,0.7962318658828735,0.6919964551925659,0.9051777720451355,0.7187801003456116,0.8703956604003906,0.6821420788764954,0.7244174480438232,1,6,val,0.001
5.455422878265381,4.567714691162109,0.1016199067234993,0.7860883474349976,0.6786134243011475,0.8955172896385193,0.7037200331687927,0.8937278389930725,0.6755861639976501,0.720550000667572,1,6,val,0.001
5.40860652923584,4.677511692047119,0.08409987390041351,0.6469952464103699,0.6960064172744751,0.9289922118186951,0.7521225810050964,0.9407045245170593,0.6694242358207703,0.6902614235877991,1,6,val,0.001
4.741502285003662,3.8468451499938965,0.11135132610797882,0.7833060622215271,0.5222490429878235,0.8254673480987549,0.6566928625106812,0.7223794460296631,0.5302181243896484,0.5898383855819702,1,7,train,0.001
4.740143299102783,3.814746856689453,0.11032136529684067,0.8150753378868103,0.5353834629058838,0.7686825394630432,0.6155396103858948,0.7434642314910889,0.5420631766319275,0.6096140146255493,1,7,train,0.001
4.781482219696045,3.904529571533203,0.10964574664831161,0.7673066258430481,0.5292096734046936,0.799974799156189,0.621411919593811,0.7581438422203064,0.5767369866371155,0.6190522909164429,1,7,train,0.001
4.66583251953125,3.8424010276794434,0.09468962252140045,0.7287421226501465,0.5460741519927979,0.7676634192466736,0.6079096794128418,0.7639084458351135,0.5420222878456116,0.6148232221603394,1,7,train,0.001
4.874283313751221,3.9574825763702393,0.11894317716360092,0.7978577017784119,0.5418370366096497,0.8683580756187439,0.6148391366004944,0.719086766242981,0.5662669539451599,0.6470945477485657,1,7,train,0.001
4.875794887542725,3.930638313293457,0.11890418827533722,0.8262524008750916,0.5629585385322571,0.7732705473899841,0.6023166179656982,0.7723283767700195,0.5813639163970947,0.6384003162384033,1,7,train,0.001
4.843713283538818,4.030606746673584,0.11427704989910126,0.6988296508789062,0.5579904317855835,0.7660775184631348,0.65521639585495,0.7715227007865906,0.6305816173553467,0.6492180824279785,1,7,train,0.001
5.462334156036377,4.510684013366699,0.10064135491847992,0.8510090708732605,0.7230899333953857,0.8101154565811157,0.7214599847793579,0.8638385534286499,0.6725501418113708,0.7196299433708191,1,7,val,0.001
5.486380577087402,4.581270217895508,0.10274480283260345,0.8023658990859985,0.7035356760025024,0.8931172490119934,0.7015722393989563,0.8680515885353088,0.6929715871810913,0.722022294998169,1,7,val,0.001
5.441567420959473,4.549873352050781,0.09952327609062195,0.7921711802482605,0.6814428567886353,0.889536440372467,0.6784455180168152,0.8928284049034119,0.6883698105812073,0.719249963760376,1,7,val,0.001
5.356472492218018,4.65208625793457,0.08048708736896515,0.6238989233970642,0.7175805568695068,0.9250806570053101,0.7051102519035339,0.9239840507507324,0.676277220249176,0.7040536403656006,1,7,val,0.001
4.705679416656494,3.7982258796691895,0.11729767173528671,0.7901560664176941,0.5308722853660583,0.7649571895599365,0.5889904499053955,0.7240353226661682,0.5792298316955566,0.610140860080719,1,8,train,0.001
4.576454162597656,3.7616076469421387,0.10902371257543564,0.7058224678039551,0.5155470967292786,0.7631880640983582,0.5809439420700073,0.7157645225524902,0.5524990558624268,0.6336647272109985,1,8,train,0.001
4.817292213439941,3.823916435241699,0.11921337246894836,0.8741621971130371,0.5163539052009583,0.8008521795272827,0.6143501996994019,0.7293347120285034,0.5499675869941711,0.6130579113960266,1,8,train,0.001
4.529449462890625,3.6832714080810547,0.11039705574512482,0.7357808947563171,0.49922436475753784,0.7577736377716064,0.5862366557121277,0.7168912291526794,0.5248881578445435,0.5982570648193359,1,8,train,0.001
4.770781517028809,3.830988883972168,0.11226701736450195,0.8275257349014282,0.5396522283554077,0.728087842464447,0.6374263763427734,0.7453655004501343,0.5575326085090637,0.6229246258735657,1,8,train,0.001
4.7569451332092285,3.817594051361084,0.11026733368635178,0.8290837407112122,0.530728280544281,0.7902214527130127,0.5808733105659485,0.7516469955444336,0.5632625222206116,0.6008614897727966,1,8,train,0.001
4.644104480743408,3.814992904663086,0.12182991951704025,0.707281768321991,0.5363074541091919,0.7905426025390625,0.5893484354019165,0.714960515499115,0.5721344947814941,0.6116992831230164,1,8,train,0.001
5.3297319412231445,4.3801984786987305,0.10176026076078415,0.8477731943130493,0.7023134827613831,0.7748071551322937,0.6950604319572449,0.8570588231086731,0.6539062261581421,0.6970522403717041,1,8,val,0.001
5.3829731941223145,4.481247425079346,0.10216162353754044,0.7995641827583313,0.6802737712860107,0.870864748954773,0.6889775991439819,0.8570112586021423,0.6790233850479126,0.7050966620445251,1,8,val,0.001
5.342150688171387,4.4506144523620605,0.10267377644777298,0.7888622879981995,0.6685612201690674,0.8613675832748413,0.6639577150344849,0.8790222406387329,0.6681874990463257,0.7095179557800293,1,8,val,0.001
5.2844648361206055,4.563052177429199,0.08405444025993347,0.6373580694198608,0.6960923075675964,0.8935443162918091,0.7080215215682983,0.9211885929107666,0.671139657497406,0.6730657815933228,1,8,val,0.001
4.548809051513672,3.6533007621765137,0.10985131561756134,0.7856569290161133,0.5288787484169006,0.74709552526474,0.5746785402297974,0.717933714389801,0.5115682482719421,0.5731459259986877,1,9,train,0.001
4.484597206115723,3.5565102100372314,0.12749992311000824,0.800586998462677,0.48521578311920166,0.7565857172012329,0.5663925409317017,0.6522690057754517,0.5173977017402649,0.5786494612693787,1,9,train,0.001
4.548619747161865,3.6098201274871826,0.11507642269134521,0.8237231373786926,0.4815691411495209,0.702808678150177,0.5628699064254761,0.7316763997077942,0.5427761673927307,0.5881199240684509,1,9,train,0.001
4.606812953948975,3.6587705612182617,0.10760360956192017,0.840438961982727,0.4968058168888092,0.7679376006126404,0.5754382014274597,0.698829710483551,0.5258743166923523,0.5938848257064819,1,9,train,0.001
4.515450954437256,3.616304874420166,0.10294147580862045,0.7962045669555664,0.49496403336524963,0.7448807954788208,0.5907862782478333,0.6868153810501099,0.5255609750747681,0.5732975602149963,1,9,train,0.001
4.645928859710693,3.7773659229278564,0.09592150151729584,0.7726412415504456,0.5180280208587646,0.7697833180427551,0.5821309089660645,0.7591953277587891,0.5413818359375,0.6068465709686279,1,9,train,0.001
4.4824018478393555,3.6043694019317627,0.11021223664283752,0.7678200602531433,0.5127888321876526,0.6906391382217407,0.5568003058433533,0.6659306287765503,0.5709501504898071,0.6072604060173035,1,9,train,0.001
5.2561469078063965,4.323000907897949,0.09652341902256012,0.8366228342056274,0.6900038123130798,0.7627193331718445,0.7050927877426147,0.8426457643508911,0.6391546130180359,0.6833845973014832,1,9,val,0.001
5.292497158050537,4.391676425933838,0.09954864531755447,0.8012718558311462,0.6711539030075073,0.843183696269989,0.6885388493537903,0.8459084630012512,0.6560468673706055,0.6868447065353394,1,9,val,0.001
5.255876064300537,4.377376079559326,0.09511007368564606,0.7833899855613708,0.6596725583076477,0.8506954908370972,0.6568061113357544,0.8676953315734863,0.6495736837387085,0.692932665348053,1,9,val,0.001
5.222142219543457,4.470930576324463,0.08377256244421005,0.6674389243125916,0.6817885637283325,0.8868458867073059,0.6939322352409363,0.9038192629814148,0.6460400223731995,0.6585046052932739,1,9,val,0.001
4.43806266784668,3.549297332763672,0.1142401248216629,0.7745253443717957,0.4575584828853607,0.7554497718811035,0.5695472955703735,0.6746314167976379,0.524796187877655,0.567314088344574,1,10,train,0.001
4.39726448059082,3.450752019882202,0.13123832643032074,0.8152740597724915,0.47490715980529785,0.6844659447669983,0.5313919186592102,0.69930499792099,0.5044716000556946,0.5562105178833008,1,10,train,0.001
4.59023904800415,3.4880175590515137,0.11815010756254196,0.9840713739395142,0.47956597805023193,0.7257420420646667,0.5367404222488403,0.694623589515686,0.4851287305355072,0.5662168860435486,1,10,train,0.001
4.528785705566406,3.611003875732422,0.14589320123195648,0.7718888521194458,0.48912835121154785,0.7244450449943542,0.5751990079879761,0.7310361862182617,0.5097097754478455,0.581485390663147,1,10,train,0.001
4.555269718170166,3.609707832336426,0.14520952105522156,0.8003523945808411,0.4931580126285553,0.7282828092575073,0.557362973690033,0.6937521696090698,0.5162174701690674,0.620934247970581,1,10,train,0.001
4.4316325187683105,3.494370222091675,0.12649299204349518,0.8107692003250122,0.5026341080665588,0.6814169883728027,0.5588819980621338,0.6564269661903381,0.5335082411766052,0.5615019202232361,1,10,train,0.001
4.285130023956299,3.470618486404419,0.11572705954313278,0.6987846493721008,0.4680551588535309,0.6797263026237488,0.5210961699485779,0.6565104722976685,0.5400775671005249,0.6051528453826904,1,10,train,0.001
5.2643561363220215,4.2738118171691895,0.13541050255298615,0.8551341891288757,0.6789522767066956,0.7478895783424377,0.6887109875679016,0.8437542915344238,0.6349128484725952,0.679591715335846,1,10,val,0.001
5.300833225250244,4.370842933654785,0.13534899055957794,0.7946416735649109,0.6692111492156982,0.8374967575073242,0.6827412843704224,0.8461511135101318,0.6541780233383179,0.681064784526825,1,10,val,0.001
5.264950275421143,4.348289489746094,0.1278640478849411,0.7887970209121704,0.650601863861084,0.8421851992607117,0.6502370238304138,0.8689470291137695,0.6480315923690796,0.6882866621017456,1,10,val,0.001
5.206712245941162,4.463131904602051,0.11493531614542007,0.6286447644233704,0.6787477135658264,0.8715619444847107,0.6937772631645203,0.9129000306129456,0.6475865244865417,0.6585581302642822,1,10,val,0.001
4.300978183746338,3.3893537521362305,0.14263185858726501,0.7689928412437439,0.4377268850803375,0.7255818247795105,0.5440115928649902,0.6572116613388062,0.4774370491504669,0.5473846793174744,1,11,train,0.001
4.426331996917725,3.495176076889038,0.16243506968021393,0.7687208652496338,0.46221858263015747,0.710558295249939,0.5307546257972717,0.6994804739952087,0.5141652226448059,0.5779988765716553,1,11,train,0.001
4.320702075958252,3.3856115341186523,0.15191975235939026,0.783170759677887,0.45946621894836426,0.6431851983070374,0.5178989768028259,0.6860843300819397,0.5066269636154175,0.5723500847816467,1,11,train,0.001
4.504755973815918,3.4685521125793457,0.15028439462184906,0.8859197497367859,0.4777471721172333,0.6933907866477966,0.5398194789886475,0.7186387181282043,0.47506606578826904,0.5638899803161621,1,11,train,0.001
4.369396209716797,3.4378879070281982,0.14185893535614014,0.7896496653556824,0.46923160552978516,0.6952258944511414,0.5411328077316284,0.631912350654602,0.5253255367279053,0.575059711933136,1,11,train,0.001
4.5853657722473145,3.6275272369384766,0.1492125540971756,0.8086258172988892,0.48266443610191345,0.712100625038147,0.5585891604423523,0.6909093260765076,0.5680994391441345,0.6151639819145203,1,11,train,0.001
4.277264595031738,3.4710869789123535,0.11468417942523956,0.6914932727813721,0.49870845675468445,0.677897036075592,0.518653929233551,0.7111660838127136,0.5105745792388916,0.5540869235992432,1,11,train,0.001
5.181048393249512,4.252668380737305,0.09974630177021027,0.8286339640617371,0.6850461363792419,0.7409590482711792,0.6845549941062927,0.8353846073150635,0.6303275227546692,0.6763959527015686,1,11,val,0.001
5.245743751525879,4.36386251449585,0.10406390577554703,0.7778173089027405,0.6680381298065186,0.834659993648529,0.6836156845092773,0.8432183265686035,0.6547299027442932,0.6796002984046936,1,11,val,0.001
5.19195032119751,4.322053909301758,0.09866535663604736,0.7712311148643494,0.6517599821090698,0.8344724774360657,0.6500281095504761,0.86273193359375,0.6434569358825684,0.6796047687530518,1,11,val,0.001
5.1490983963012695,4.43390417098999,0.087070994079113,0.6281234622001648,0.6684607863426208,0.8684601187705994,0.6953528523445129,0.9042285084724426,0.6436812877655029,0.6537205576896667,1,11,val,0.001
4.275644302368164,3.4624874591827393,0.11955087631940842,0.6936060786247253,0.4601963460445404,0.7090081572532654,0.5417149662971497,0.6780957579612732,0.48889100551605225,0.584581196308136,1,12,train,0.001
4.239758491516113,3.360464096069336,0.11641151458024979,0.7628831267356873,0.43590208888053894,0.6921660304069519,0.5175230503082275,0.645357608795166,0.4967271089553833,0.5727881193161011,1,12,train,0.001
4.261077880859375,3.354593515396118,0.11719857901334763,0.7892859578132629,0.4436746835708618,0.669891893863678,0.5098892450332642,0.6524901390075684,0.5021480321884155,0.5764992237091064,1,12,train,0.001
4.32045316696167,3.4329090118408203,0.1095970869064331,0.7779471278190613,0.4673946499824524,0.6694998741149902,0.5591464638710022,0.6829504370689392,0.5023382902145386,0.5515794157981873,1,12,train,0.001
